entry_id,audio,query,ground_truth,_split
8380,YaZAXO2WZn84@5-198321-A-10@4-163606-A-16@2-122104-B-0.wav,Does the audio contain the sound of clapping?,no,test
8381,YaZAXO2WZn84@5-198321-A-10@4-163606-A-16.wav,Does the audio contain the sound of clapping?,no,test
8382,YaZAXO2WZn84@2-122104-B-0@4-163606-A-16@5-198321-A-10.wav,Have you noticed the sound of rain in the audio?,yes,test
8383,YaZAXO2WZn84@2-122104-B-0@4-163606-A-16.wav,Have you noticed the sound of rain in the audio?,no,test
8384,YaZAXO2WZn84@2-122104-B-0@4-163606-A-16@5-198321-A-10.wav,Have you noticed the sound of dog in the audio?,yes,test
8385,YaZAXO2WZn84@2-122104-B-0@4-163606-A-16.wav,Have you noticed the sound of dog in the audio?,yes,test
8386,YaZAXO2WZn84@2-122104-B-0@4-163606-A-16@5-198321-A-10.wav,"Have you noticed the sound of door, wood creaks in the audio?",no,test
8387,YaZAXO2WZn84@2-122104-B-0@4-163606-A-16.wav,"Have you noticed the sound of door, wood creaks in the audio?",no,test
8388,YaZAXO2WZn84@1-81269-A-3@3-123224-A-19@5-9032-A-0.wav,Can you hear the sound of dog in the audio?,yes,test
8389,YaZAXO2WZn84@1-81269-A-3@3-123224-A-19.wav,Can you hear the sound of dog in the audio?,no,test
8390,YaZAXO2WZn84@1-81269-A-3@3-123224-A-19@5-9032-A-0.wav,Can you hear the sound of cow in the audio?,yes,test
8391,YaZAXO2WZn84@1-81269-A-3@3-123224-A-19.wav,Can you hear the sound of cow in the audio?,yes,test
8392,YaZAXO2WZn84@1-81269-A-3@3-123224-A-19@5-9032-A-0.wav,Can you hear the sound of chirping birds in the audio?,no,test
8393,YaZAXO2WZn84@1-81269-A-3@3-123224-A-19.wav,Can you hear the sound of chirping birds in the audio?,no,test
8394,YaZAXO2WZn84@1-81269-A-3@5-9032-A-0@3-123224-A-19.wav,Can you detect the sound of thunderstorm in the audio?,yes,test
8395,YaZAXO2WZn84@1-81269-A-3@5-9032-A-0.wav,Can you detect the sound of thunderstorm in the audio?,no,test
8396,YaZAXO2WZn84@1-81269-A-3@5-9032-A-0@3-123224-A-19.wav,Can you detect the sound of dog in the audio?,yes,test
8397,YaZAXO2WZn84@1-81269-A-3@5-9032-A-0.wav,Can you detect the sound of dog in the audio?,yes,test
8398,YaZAXO2WZn84@1-81269-A-3@5-9032-A-0@3-123224-A-19.wav,Can you detect the sound of airplane in the audio?,no,test
8399,YaZAXO2WZn84@1-81269-A-3@5-9032-A-0.wav,Can you detect the sound of airplane in the audio?,no,test
8400,YaZAXO2WZn84@3-123224-A-19@5-9032-A-0@1-81269-A-3.wav,Is there a sound of cow in the audio?,yes,test
8401,YaZAXO2WZn84@3-123224-A-19@5-9032-A-0.wav,Is there a sound of cow in the audio?,no,test
8402,YaZAXO2WZn84@3-123224-A-19@5-9032-A-0@1-81269-A-3.wav,Is there a sound of dog in the audio?,yes,test
8403,YaZAXO2WZn84@3-123224-A-19@5-9032-A-0.wav,Is there a sound of dog in the audio?,yes,test
8404,YaZAXO2WZn84@3-123224-A-19@5-9032-A-0@1-81269-A-3.wav,Is there a sound of airplane in the audio?,no,test
8405,YaZAXO2WZn84@3-123224-A-19@5-9032-A-0.wav,Is there a sound of airplane in the audio?,no,test
8406,YaZAXO2WZn84@2-76868-A-6@3-124376-B-3@2-39443-B-19.wav,Does the audio contain the sound of thunderstorm?,yes,test
8407,YaZAXO2WZn84@2-76868-A-6@3-124376-B-3.wav,Does the audio contain the sound of thunderstorm?,no,test
8408,YaZAXO2WZn84@2-76868-A-6@3-124376-B-3@2-39443-B-19.wav,Does the audio contain the sound of cow?,yes,test
8409,YaZAXO2WZn84@2-76868-A-6@3-124376-B-3.wav,Does the audio contain the sound of cow?,yes,test
8410,YaZAXO2WZn84@2-76868-A-6@3-124376-B-3@2-39443-B-19.wav,Does the audio contain the sound of breathing?,no,test
8411,YaZAXO2WZn84@2-76868-A-6@3-124376-B-3.wav,Does the audio contain the sound of breathing?,no,test
8412,YaZAXO2WZn84@2-76868-A-6@2-39443-B-19@3-124376-B-3.wav,Have you noticed the sound of cow in the audio?,yes,test
8413,YaZAXO2WZn84@2-76868-A-6@2-39443-B-19.wav,Have you noticed the sound of cow in the audio?,no,test
8414,YaZAXO2WZn84@2-76868-A-6@2-39443-B-19@3-124376-B-3.wav,Have you noticed the sound of thunderstorm in the audio?,yes,test
8415,YaZAXO2WZn84@2-76868-A-6@2-39443-B-19.wav,Have you noticed the sound of thunderstorm in the audio?,yes,test
8416,YaZAXO2WZn84@2-76868-A-6@2-39443-B-19@3-124376-B-3.wav,Have you noticed the sound of snoring in the audio?,no,test
8417,YaZAXO2WZn84@2-76868-A-6@2-39443-B-19.wav,Have you noticed the sound of snoring in the audio?,no,test
8418,YaZAXO2WZn84@3-124376-B-3@2-39443-B-19@2-76868-A-6.wav,Can you hear the sound of hen in the audio?,yes,test
8419,YaZAXO2WZn84@3-124376-B-3@2-39443-B-19.wav,Can you hear the sound of hen in the audio?,no,test
8420,YaZAXO2WZn84@3-124376-B-3@2-39443-B-19@2-76868-A-6.wav,Can you hear the sound of cow in the audio?,yes,test
8421,YaZAXO2WZn84@3-124376-B-3@2-39443-B-19.wav,Can you hear the sound of cow in the audio?,yes,test
8422,YaZAXO2WZn84@3-124376-B-3@2-39443-B-19@2-76868-A-6.wav,Can you hear the sound of airplane in the audio?,no,test
8423,YaZAXO2WZn84@3-124376-B-3@2-39443-B-19.wav,Can you hear the sound of airplane in the audio?,no,test
8424,YIPfaRF76gVU@4-178402-A-43@1-59513-A-0@4-167077-C-20.wav,Can you detect the sound of crying baby in the audio?,yes,test
8425,YIPfaRF76gVU@4-178402-A-43@1-59513-A-0.wav,Can you detect the sound of crying baby in the audio?,no,test
8426,YIPfaRF76gVU@4-178402-A-43@1-59513-A-0@4-167077-C-20.wav,Can you detect the sound of car horn in the audio?,yes,test
8427,YIPfaRF76gVU@4-178402-A-43@1-59513-A-0.wav,Can you detect the sound of car horn in the audio?,yes,test
8428,YIPfaRF76gVU@4-178402-A-43@1-59513-A-0@4-167077-C-20.wav,Can you detect the sound of helicopter in the audio?,no,test
8429,YIPfaRF76gVU@4-178402-A-43@1-59513-A-0.wav,Can you detect the sound of helicopter in the audio?,no,test
8430,YIPfaRF76gVU@4-178402-A-43@4-167077-C-20@1-59513-A-0.wav,Is there a sound of dog in the audio?,yes,test
8431,YIPfaRF76gVU@4-178402-A-43@4-167077-C-20.wav,Is there a sound of dog in the audio?,no,test
8432,YIPfaRF76gVU@4-178402-A-43@4-167077-C-20@1-59513-A-0.wav,Is there a sound of car horn in the audio?,yes,test
8433,YIPfaRF76gVU@4-178402-A-43@4-167077-C-20.wav,Is there a sound of car horn in the audio?,yes,test
8434,YIPfaRF76gVU@4-178402-A-43@4-167077-C-20@1-59513-A-0.wav,Is there a sound of laughter in the audio?,no,test
8435,YIPfaRF76gVU@4-178402-A-43@4-167077-C-20.wav,Is there a sound of laughter in the audio?,no,test
8436,YIPfaRF76gVU@1-59513-A-0@4-167077-C-20@4-178402-A-43.wav,Does the audio contain the sound of car horn?,yes,test
8437,YIPfaRF76gVU@1-59513-A-0@4-167077-C-20.wav,Does the audio contain the sound of car horn?,no,test
8438,YIPfaRF76gVU@1-59513-A-0@4-167077-C-20@4-178402-A-43.wav,Does the audio contain the sound of dog?,yes,test
8439,YIPfaRF76gVU@1-59513-A-0@4-167077-C-20.wav,Does the audio contain the sound of dog?,yes,test
8440,YIPfaRF76gVU@1-59513-A-0@4-167077-C-20@4-178402-A-43.wav,Does the audio contain the sound of door knock?,no,test
8441,YIPfaRF76gVU@1-59513-A-0@4-167077-C-20.wav,Does the audio contain the sound of door knock?,no,test
8442,YIPfaRF76gVU@5-198411-E-20@3-155234-A-43@3-159347-B-36.wav,Have you noticed the sound of vacuum cleaner in the audio?,yes,test
8443,YIPfaRF76gVU@5-198411-E-20@3-155234-A-43.wav,Have you noticed the sound of vacuum cleaner in the audio?,no,test
8444,YIPfaRF76gVU@5-198411-E-20@3-155234-A-43@3-159347-B-36.wav,Have you noticed the sound of crying baby in the audio?,yes,test
8445,YIPfaRF76gVU@5-198411-E-20@3-155234-A-43.wav,Have you noticed the sound of crying baby in the audio?,yes,test
8446,YIPfaRF76gVU@5-198411-E-20@3-155234-A-43@3-159347-B-36.wav,Have you noticed the sound of cow in the audio?,no,test
8447,YIPfaRF76gVU@5-198411-E-20@3-155234-A-43.wav,Have you noticed the sound of cow in the audio?,no,test
8448,YIPfaRF76gVU@5-198411-E-20@3-159347-B-36@3-155234-A-43.wav,Can you hear the sound of car horn in the audio?,yes,test
8449,YIPfaRF76gVU@5-198411-E-20@3-159347-B-36.wav,Can you hear the sound of car horn in the audio?,no,test
8450,YIPfaRF76gVU@5-198411-E-20@3-159347-B-36@3-155234-A-43.wav,Can you hear the sound of vacuum cleaner in the audio?,yes,test
8451,YIPfaRF76gVU@5-198411-E-20@3-159347-B-36.wav,Can you hear the sound of vacuum cleaner in the audio?,yes,test
8452,YIPfaRF76gVU@5-198411-E-20@3-159347-B-36@3-155234-A-43.wav,Can you hear the sound of dog in the audio?,no,test
8453,YIPfaRF76gVU@5-198411-E-20@3-159347-B-36.wav,Can you hear the sound of dog in the audio?,no,test
8454,YIPfaRF76gVU@3-155234-A-43@3-159347-B-36@5-198411-E-20.wav,Can you detect the sound of crying baby in the audio?,yes,test
8455,YIPfaRF76gVU@3-155234-A-43@3-159347-B-36.wav,Can you detect the sound of crying baby in the audio?,no,test
8456,YIPfaRF76gVU@3-155234-A-43@3-159347-B-36@5-198411-E-20.wav,Can you detect the sound of vacuum cleaner in the audio?,yes,test
8457,YIPfaRF76gVU@3-155234-A-43@3-159347-B-36.wav,Can you detect the sound of vacuum cleaner in the audio?,yes,test
8458,YIPfaRF76gVU@3-155234-A-43@3-159347-B-36@5-198411-E-20.wav,Can you detect the sound of fireworks in the audio?,no,test
8459,YIPfaRF76gVU@3-155234-A-43@3-159347-B-36.wav,Can you detect the sound of fireworks in the audio?,no,test
8460,YIPfaRF76gVU@3-180256-A-0@2-188822-A-40@2-209478-A-25.wav,Is there a sound of footsteps in the audio?,yes,test
8461,YIPfaRF76gVU@3-180256-A-0@2-188822-A-40.wav,Is there a sound of footsteps in the audio?,no,test
8462,YIPfaRF76gVU@3-180256-A-0@2-188822-A-40@2-209478-A-25.wav,Is there a sound of dog in the audio?,yes,test
8463,YIPfaRF76gVU@3-180256-A-0@2-188822-A-40.wav,Is there a sound of dog in the audio?,yes,test
8464,YIPfaRF76gVU@3-180256-A-0@2-188822-A-40@2-209478-A-25.wav,Is there a sound of throat clearing in the audio?,no,test
8465,YIPfaRF76gVU@3-180256-A-0@2-188822-A-40.wav,Is there a sound of throat clearing in the audio?,no,test
8466,YIPfaRF76gVU@3-180256-A-0@2-209478-A-25@2-188822-A-40.wav,Does the audio contain the sound of helicopter?,yes,test
8467,YIPfaRF76gVU@3-180256-A-0@2-209478-A-25.wav,Does the audio contain the sound of helicopter?,no,test
8468,YIPfaRF76gVU@3-180256-A-0@2-209478-A-25@2-188822-A-40.wav,Does the audio contain the sound of footsteps?,yes,test
8469,YIPfaRF76gVU@3-180256-A-0@2-209478-A-25.wav,Does the audio contain the sound of footsteps?,yes,test
8470,YIPfaRF76gVU@3-180256-A-0@2-209478-A-25@2-188822-A-40.wav,Does the audio contain the sound of crackling fire?,no,test
8471,YIPfaRF76gVU@3-180256-A-0@2-209478-A-25.wav,Does the audio contain the sound of crackling fire?,no,test
8472,YIPfaRF76gVU@2-188822-A-40@2-209478-A-25@3-180256-A-0.wav,Have you noticed the sound of dog in the audio?,yes,test
8473,YIPfaRF76gVU@2-188822-A-40@2-209478-A-25.wav,Have you noticed the sound of dog in the audio?,no,test
8474,YIPfaRF76gVU@2-188822-A-40@2-209478-A-25@3-180256-A-0.wav,Have you noticed the sound of footsteps in the audio?,yes,test
8475,YIPfaRF76gVU@2-188822-A-40@2-209478-A-25.wav,Have you noticed the sound of footsteps in the audio?,yes,test
8476,YIPfaRF76gVU@2-188822-A-40@2-209478-A-25@3-180256-A-0.wav,Have you noticed the sound of laughter in the audio?,no,test
8477,YIPfaRF76gVU@2-188822-A-40@2-209478-A-25.wav,Have you noticed the sound of laughter in the audio?,no,test
8478,YZ7yDwpdGelM@1-56270-A-29@1-155858-D-25@5-198278-A-7.wav,Can you hear the sound of insects in the audio?,yes,test
8479,YZ7yDwpdGelM@1-56270-A-29@1-155858-D-25.wav,Can you hear the sound of insects in the audio?,no,test
8480,YZ7yDwpdGelM@1-56270-A-29@1-155858-D-25@5-198278-A-7.wav,"Can you hear the sound of drinking, sipping in the audio?",yes,test
8481,YZ7yDwpdGelM@1-56270-A-29@1-155858-D-25.wav,"Can you hear the sound of drinking, sipping in the audio?",yes,test
8482,YZ7yDwpdGelM@1-56270-A-29@1-155858-D-25@5-198278-A-7.wav,Can you hear the sound of crying baby in the audio?,no,test
8483,YZ7yDwpdGelM@1-56270-A-29@1-155858-D-25.wav,Can you hear the sound of crying baby in the audio?,no,test
8484,YZ7yDwpdGelM@1-56270-A-29@5-198278-A-7@1-155858-D-25.wav,Can you detect the sound of footsteps in the audio?,yes,test
8485,YZ7yDwpdGelM@1-56270-A-29@5-198278-A-7.wav,Can you detect the sound of footsteps in the audio?,no,test
8486,YZ7yDwpdGelM@1-56270-A-29@5-198278-A-7@1-155858-D-25.wav,"Can you detect the sound of drinking, sipping in the audio?",yes,test
8487,YZ7yDwpdGelM@1-56270-A-29@5-198278-A-7.wav,"Can you detect the sound of drinking, sipping in the audio?",yes,test
8488,YZ7yDwpdGelM@1-56270-A-29@5-198278-A-7@1-155858-D-25.wav,Can you detect the sound of water drops in the audio?,no,test
8489,YZ7yDwpdGelM@1-56270-A-29@5-198278-A-7.wav,Can you detect the sound of water drops in the audio?,no,test
8490,YZ7yDwpdGelM@1-155858-D-25@5-198278-A-7@1-56270-A-29.wav,"Is there a sound of drinking, sipping in the audio?",yes,test
8491,YZ7yDwpdGelM@1-155858-D-25@5-198278-A-7.wav,"Is there a sound of drinking, sipping in the audio?",no,test
8492,YZ7yDwpdGelM@1-155858-D-25@5-198278-A-7@1-56270-A-29.wav,Is there a sound of insects in the audio?,yes,test
8493,YZ7yDwpdGelM@1-155858-D-25@5-198278-A-7.wav,Is there a sound of insects in the audio?,yes,test
8494,YZ7yDwpdGelM@1-155858-D-25@5-198278-A-7@1-56270-A-29.wav,Is there a sound of dog in the audio?,no,test
8495,YZ7yDwpdGelM@1-155858-D-25@5-198278-A-7.wav,Is there a sound of dog in the audio?,no,test
8496,YZ7yDwpdGelM@1-23996-B-35@3-157615-A-10@1-16746-A-15.wav,Does the audio contain the sound of water drops?,yes,test
8497,YZ7yDwpdGelM@1-23996-B-35@3-157615-A-10.wav,Does the audio contain the sound of water drops?,no,test
8498,YZ7yDwpdGelM@1-23996-B-35@3-157615-A-10@1-16746-A-15.wav,Does the audio contain the sound of rain?,yes,test
8499,YZ7yDwpdGelM@1-23996-B-35@3-157615-A-10.wav,Does the audio contain the sound of rain?,yes,test
8500,YZ7yDwpdGelM@1-23996-B-35@3-157615-A-10@1-16746-A-15.wav,Does the audio contain the sound of crow?,no,test
8501,YZ7yDwpdGelM@1-23996-B-35@3-157615-A-10.wav,Does the audio contain the sound of crow?,no,test
8502,YZ7yDwpdGelM@1-23996-B-35@1-16746-A-15@3-157615-A-10.wav,Have you noticed the sound of rain in the audio?,yes,test
8503,YZ7yDwpdGelM@1-23996-B-35@1-16746-A-15.wav,Have you noticed the sound of rain in the audio?,no,test
8504,YZ7yDwpdGelM@1-23996-B-35@1-16746-A-15@3-157615-A-10.wav,Have you noticed the sound of washing machine in the audio?,yes,test
8505,YZ7yDwpdGelM@1-23996-B-35@1-16746-A-15.wav,Have you noticed the sound of washing machine in the audio?,yes,test
8506,YZ7yDwpdGelM@1-23996-B-35@1-16746-A-15@3-157615-A-10.wav,Have you noticed the sound of crackling fire in the audio?,no,test
8507,YZ7yDwpdGelM@1-23996-B-35@1-16746-A-15.wav,Have you noticed the sound of crackling fire in the audio?,no,test
8508,YZ7yDwpdGelM@3-157615-A-10@1-16746-A-15@1-23996-B-35.wav,Can you hear the sound of washing machine in the audio?,yes,test
8509,YZ7yDwpdGelM@3-157615-A-10@1-16746-A-15.wav,Can you hear the sound of washing machine in the audio?,no,test
8510,YZ7yDwpdGelM@3-157615-A-10@1-16746-A-15@1-23996-B-35.wav,Can you hear the sound of water drops in the audio?,yes,test
8511,YZ7yDwpdGelM@3-157615-A-10@1-16746-A-15.wav,Can you hear the sound of water drops in the audio?,yes,test
8512,YZ7yDwpdGelM@3-157615-A-10@1-16746-A-15@1-23996-B-35.wav,Can you hear the sound of clapping in the audio?,no,test
8513,YZ7yDwpdGelM@3-157615-A-10@1-16746-A-15.wav,Can you hear the sound of clapping in the audio?,no,test
8514,YZ7yDwpdGelM@3-103051-B-19@4-172377-A-17@2-102581-B-29.wav,"Can you detect the sound of drinking, sipping in the audio?",yes,test
8515,YZ7yDwpdGelM@3-103051-B-19@4-172377-A-17.wav,"Can you detect the sound of drinking, sipping in the audio?",no,test
8516,YZ7yDwpdGelM@3-103051-B-19@4-172377-A-17@2-102581-B-29.wav,Can you detect the sound of pouring water in the audio?,yes,test
8517,YZ7yDwpdGelM@3-103051-B-19@4-172377-A-17.wav,Can you detect the sound of pouring water in the audio?,yes,test
8518,YZ7yDwpdGelM@3-103051-B-19@4-172377-A-17@2-102581-B-29.wav,Can you detect the sound of rooster in the audio?,no,test
8519,YZ7yDwpdGelM@3-103051-B-19@4-172377-A-17.wav,Can you detect the sound of rooster in the audio?,no,test
8520,YZ7yDwpdGelM@3-103051-B-19@2-102581-B-29@4-172377-A-17.wav,Is there a sound of pouring water in the audio?,yes,test
8521,YZ7yDwpdGelM@3-103051-B-19@2-102581-B-29.wav,Is there a sound of pouring water in the audio?,no,test
8522,YZ7yDwpdGelM@3-103051-B-19@2-102581-B-29@4-172377-A-17.wav,Is there a sound of thunderstorm in the audio?,yes,test
8523,YZ7yDwpdGelM@3-103051-B-19@2-102581-B-29.wav,Is there a sound of thunderstorm in the audio?,yes,test
8524,YZ7yDwpdGelM@3-103051-B-19@2-102581-B-29@4-172377-A-17.wav,Is there a sound of insects in the audio?,no,test
8525,YZ7yDwpdGelM@3-103051-B-19@2-102581-B-29.wav,Is there a sound of insects in the audio?,no,test
8526,YZ7yDwpdGelM@4-172377-A-17@2-102581-B-29@3-103051-B-19.wav,Does the audio contain the sound of thunderstorm?,yes,test
8527,YZ7yDwpdGelM@4-172377-A-17@2-102581-B-29.wav,Does the audio contain the sound of thunderstorm?,no,test
8528,YZ7yDwpdGelM@4-172377-A-17@2-102581-B-29@3-103051-B-19.wav,"Does the audio contain the sound of drinking, sipping?",yes,test
8529,YZ7yDwpdGelM@4-172377-A-17@2-102581-B-29.wav,"Does the audio contain the sound of drinking, sipping?",yes,test
8530,YZ7yDwpdGelM@4-172377-A-17@2-102581-B-29@3-103051-B-19.wav,Does the audio contain the sound of hen?,no,test
8531,YZ7yDwpdGelM@4-172377-A-17@2-102581-B-29.wav,Does the audio contain the sound of hen?,no,test
8532,Ynq0BF9zGkzg@1-110389-A-0@5-179496-B-16@3-110913-B-7.wav,Have you noticed the sound of insects in the audio?,yes,test
8533,Ynq0BF9zGkzg@1-110389-A-0@5-179496-B-16.wav,Have you noticed the sound of insects in the audio?,no,test
8534,Ynq0BF9zGkzg@1-110389-A-0@5-179496-B-16@3-110913-B-7.wav,Have you noticed the sound of wind in the audio?,yes,test
8535,Ynq0BF9zGkzg@1-110389-A-0@5-179496-B-16.wav,Have you noticed the sound of wind in the audio?,yes,test
8536,Ynq0BF9zGkzg@1-110389-A-0@5-179496-B-16@3-110913-B-7.wav,Have you noticed the sound of chirping birds in the audio?,no,test
8537,Ynq0BF9zGkzg@1-110389-A-0@5-179496-B-16.wav,Have you noticed the sound of chirping birds in the audio?,no,test
8538,Ynq0BF9zGkzg@1-110389-A-0@3-110913-B-7@5-179496-B-16.wav,Can you hear the sound of wind in the audio?,yes,test
8539,Ynq0BF9zGkzg@1-110389-A-0@3-110913-B-7.wav,Can you hear the sound of wind in the audio?,no,test
8540,Ynq0BF9zGkzg@1-110389-A-0@3-110913-B-7@5-179496-B-16.wav,Can you hear the sound of insects in the audio?,yes,test
8541,Ynq0BF9zGkzg@1-110389-A-0@3-110913-B-7.wav,Can you hear the sound of insects in the audio?,yes,test
8542,Ynq0BF9zGkzg@1-110389-A-0@3-110913-B-7@5-179496-B-16.wav,Can you hear the sound of car horn in the audio?,no,test
8543,Ynq0BF9zGkzg@1-110389-A-0@3-110913-B-7.wav,Can you hear the sound of car horn in the audio?,no,test
8544,Ynq0BF9zGkzg@5-179496-B-16@3-110913-B-7@1-110389-A-0.wav,Can you detect the sound of dog in the audio?,yes,test
8545,Ynq0BF9zGkzg@5-179496-B-16@3-110913-B-7.wav,Can you detect the sound of dog in the audio?,no,test
8546,Ynq0BF9zGkzg@5-179496-B-16@3-110913-B-7@1-110389-A-0.wav,Can you detect the sound of insects in the audio?,yes,test
8547,Ynq0BF9zGkzg@5-179496-B-16@3-110913-B-7.wav,Can you detect the sound of insects in the audio?,yes,test
8548,Ynq0BF9zGkzg@5-179496-B-16@3-110913-B-7@1-110389-A-0.wav,Can you detect the sound of cat in the audio?,no,test
8549,Ynq0BF9zGkzg@5-179496-B-16@3-110913-B-7.wav,Can you detect the sound of cat in the audio?,no,test
8550,Ynq0BF9zGkzg@2-122104-A-0@4-186962-A-44@2-104952-A-16.wav,Is there a sound of wind in the audio?,yes,test
8551,Ynq0BF9zGkzg@2-122104-A-0@4-186962-A-44.wav,Is there a sound of wind in the audio?,no,test
8552,Ynq0BF9zGkzg@2-122104-A-0@4-186962-A-44@2-104952-A-16.wav,Is there a sound of dog in the audio?,yes,test
8553,Ynq0BF9zGkzg@2-122104-A-0@4-186962-A-44.wav,Is there a sound of dog in the audio?,yes,test
8554,Ynq0BF9zGkzg@2-122104-A-0@4-186962-A-44@2-104952-A-16.wav,Is there a sound of washing machine in the audio?,no,test
8555,Ynq0BF9zGkzg@2-122104-A-0@4-186962-A-44.wav,Is there a sound of washing machine in the audio?,no,test
8556,Ynq0BF9zGkzg@2-122104-A-0@2-104952-A-16@4-186962-A-44.wav,Does the audio contain the sound of engine?,yes,test
8557,Ynq0BF9zGkzg@2-122104-A-0@2-104952-A-16.wav,Does the audio contain the sound of engine?,no,test
8558,Ynq0BF9zGkzg@2-122104-A-0@2-104952-A-16@4-186962-A-44.wav,Does the audio contain the sound of dog?,yes,test
8559,Ynq0BF9zGkzg@2-122104-A-0@2-104952-A-16.wav,Does the audio contain the sound of dog?,yes,test
